Classificacao,familia,especie_ou_subespecie_variedade,categoria,lista_2014,ano_lista
Flora,Acanthaceae,Aphelandra espirito-santensis,EN,1,2022
Flora,Acanthaceae,Aphelandra margaritae,VU,1,2022
Flora,Acanthaceae,Aphelandra maximiliana,EN,1,2022
Flora,Acanthaceae,Aphelandra rigida,EN,0,2022
Flora,Acanthaceae,Aphelandra stephanophysa,VU,0,2022
Flora,Acanthaceae,Dyschoriste lavandulacea,EN,1,2022
Flora,Acanthaceae,Dyschoriste smithii,CR,1,2022
Flora,Acanthaceae,Justicia clausseniana,EN,1,2022
Flora,Acanthaceae,Justicia genuflexa,VU,1,2022
Flora,Acanthaceae,Justicia meyeniana,EN,0,2022
Flora,Acanthaceae,Justicia nervata,EN,0,2022
Flora,Acanthaceae,Justicia polita,EN,1,2022
Flora,Acanthaceae,Justicia ramulosa,VU,1,2022
Flora,Acanthaceae,Justicia tijucensis,VU,1,2022
Flora,Acanthaceae,Odontonema dissitiflorum,EN,1,2022
Flora,Acanthaceae,Pachystachys dubiosa,EN,1,2022
Flora,Acanthaceae,Schaueria paranaensis,EN,1,2022
Flora,Acanthaceae,Staurogyne brachiata,EN,1,2022
Flora,Acanthaceae,Staurogyne elegans,VU,1,2022
Flora,Acanthaceae,Staurogyne euryphylla,EN,0,2022
Flora,Acanthaceae,Staurogyne itatiaiae,EN,1,2022
Flora,Acanthaceae,Staurogyne vauthieriana,EN,1,2022
Flora,Acanthaceae,Staurogyne veronicifolia,EN,1,2022
Flora,Acanthaceae,Staurogyne warmingiana,EN,1,2022
Flora,Acanthaceae,Stenandrium hatschbachii,EN,1,2022
Flora,Acanthaceae,Stenandrium stenophyllum,EN,1,2022
Flora,Achariaceae,Kuhlmanniodendron macrocarpum,EN,0,2022
Flora,Alismataceae,Sagittaria lancifolia,VU,1,2022
Flora,Alstroemeriaceae,Alstroemeria amabilis,EN,1,2022
Flora,Alstroemeriaceae,Alstroemeria brasiliensis,EN,1,2022
Flora,Alstroemeriaceae,Alstroemeria capixaba,CR,1,2022
Flora,Alstroemeriaceae,Alstroemeria caryophyllaea,EN,1,2022
Flora,Alstroemeriaceae,Alstroemeria malmeana,CR,1,2022
Flora,Alstroemeriaceae,Alstroemeria orchidioides,EN,1,2022
Flora,Alstroemeriaceae,Alstroemeria penduliflora,EN,1,2022
Flora,Amaranthaceae,Alternanthera hirtula,VU,1,2022
Flora,Amaranthaceae,Alternanthera januarensis,EN,1,2022
Flora,Amaranthaceae,Amaranthus rosengurtii,EN,1,2022
Flora,Amaranthaceae,Froelichiella grisea,EN,1,2022
Flora,Amaranthaceae,Gomphrena centrota,EN,1,2022
Flora,Amaranthaceae,Gomphrena hatschbachiana,EN,1,2022
Flora,Amaranthaceae,Gomphrena nigricans,CR,1,2022
Flora,Amaranthaceae,Gomphrena paranensis,VU,1,2022
Flora,Amaranthaceae,Gomphrena pulchella,EN,1,2022
Flora,Amaranthaceae,Gomphrena regeliana,VU,1,2022
Flora,Amaranthaceae,Pfaffia argyrea,EN,1,2022
Flora,Amaranthaceae,Pfaffia minarum,VU,1,2022
Flora,Amaranthaceae,Quaternella glabratoides,EN,1,2022
Flora,Amaryllidaceae,Griffinia aracensis,CR,1,2022
Flora,Amaryllidaceae,Griffinia colatinensis,CR,1,2022
Flora,Amaryllidaceae,Griffinia espiritensis,EN,1,2022
Flora,Amaryllidaceae,Griffinia gardneriana,EN,1,2022
Flora,Amaryllidaceae,Griffinia hyacinthina,EN,1,2022
Flora,Amaryllidaceae,Griffinia intermedia,EN,0,2022
Flora,Amaryllidaceae,Griffinia liboniana,EN,1,2022
Flora,Amaryllidaceae,Griffinia nocturna,CR,1,2022
Flora,Amaryllidaceae,Griffinia parviflora,CR,1,2022
Flora,Amaryllidaceae,Griffinia paubrasilica,CR,1,2022
Flora,Amaryllidaceae,Hippeastrum angustifolium,VU,1,2022
Flora,Amaryllidaceae,Hippeastrum brasilianum,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum breviflorum,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum leucobasis,CR,1,2022
Flora,Amaryllidaceae,Hippeastrum morelianum,VU,1,2022
Flora,Amaryllidaceae,Hippeastrum,CR,1,2022
Flora,Amaryllidaceae,Hippeastrum psittacinum,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum santacatarina,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum striatum,EN,1,2022
Flora,Amaryllidaceae,Hippeastrum vittatum,EN,1,2022
Flora,Amaryllidaceae,Worsleya procera,EN,1,2022
Flora,Amaryllidaceae,Zephyranthes blumenavia,EN,1,2022
Flora,Amaryllidaceae,Zephyranthes candida,EN,1,2022
Flora,Amaryllidaceae,Zephyranthes capivarina,VU,1,2022
Flora,Amaryllidaceae,Zephyranthes coerulea,VU,1,2022
Flora,Amaryllidaceae,Zephyranthes irwiniana,VU,1,2022
Flora,Amaryllidaceae,Zephyranthes paranaensis,EN,1,2022
Flora,Anacardiaceae,Astronium balansae,EN,1,2022
Flora,Anacardiaceae,Astronium glaziovii,EN,0,2022
Flora,Anacardiaceae,Astronium pumilum,VU,0,2022
Flora,Anacardiaceae,Campnosperma gummiferum,EN,0,2022
Flora,Anacardiaceae,Schinopsis balansae,EN,1,2022
Flora,Anacardiaceae,Schinus ramboi,EN,0,2022
Flora,Anacardiaceae,Spondias admirabilis,EN,0,2022
Flora,Anacardiaceae,Spondias bahiensis,EN,0,2022
Flora,Anacardiaceae,Thyrsodium bolivianum,EN,0,2022
Flora,Anemiaceae,Anemia blechnoides,VU,1,2022
Flora,Anemiaceae,Anemia dentata,VU,1,2022
Flora,Anemiaceae,Anemia gardneri,VU,1,2022
Flora,Anemiaceae,Anemia trichorhiza,VU,1,2022
Flora,Anisophylleaceae,Anisophyllea manausensis,VU,0,2022
Flora,Annonaceae,Annona angustifolia,EN,0,2022
Flora,Annonaceae,Annona ferruginea,CR,0,2022
Flora,Annonaceae,Annona gardneri,EN,0,2022
Flora,Annonaceae,Annona parviflora,VU,1,2022
Flora,Annonaceae,Bocagea viridis,VU,0,2022
Flora,Annonaceae,Cymbopetalum euneurum,EN,0,2022
Flora,Annonaceae,Duguetia bahiensis,VU,0,2022
Flora,Annonaceae,Duguetia duckei,EN,0,2022
Flora,Annonaceae,Duguetia magnolioidea,EN,1,2022
Flora,Annonaceae,Duguetia microphylla,EN,0,2022
Flora,Annonaceae,Duguetia pohliana,EN,0,2022
Flora,Annonaceae,Duguetia restingae,CR,1,2022
Flora,Annonaceae,Duguetia rotundifolia,VU,0,2022
Flora,Annonaceae,Duguetia scottmorii,EN,1,2022
Flora,Annonaceae,Duguetia sooretamae,EN,1,2022
Flora,Annonaceae,Duguetia subcordata,EN,0,2022
Flora,Annonaceae,Guatteria attenuata,CR,0,2022
Flora,Annonaceae,Guatteria hispida,EN,0,2022
Flora,Annonaceae,Guatteria latifolia,EN,0,2022
Flora,Annonaceae,Guatteria stenocarpa,EN,0,2022
Flora,Annonaceae,Hornschuchia alba,CR,1,2022
Flora,Annonaceae,Hornschuchia cauliflora,EN,1,2022
Flora,Annonaceae,Hornschuchia leptandra,EN,0,2022
Flora,Annonaceae,Hornschuchia lianarum,EN,0,2022
Flora,Annonaceae,Hornschuchia myrtillus,VU,0,2022
Flora,Annonaceae,Hornschuchia obliqua,EN,1,2022
Flora,Annonaceae,Hornschuchia santosii,EN,0,2022
Flora,Annonaceae,Oxandra unibracteata,CR,0,2022
Flora,Annonaceae,Pseudoxandra bahiensis,VU,0,2022
Flora,Annonaceae,Pseudoxandra spiritus-sancti,EN,0,2022
Flora,Annonaceae,Trigynaea axilliflora,EN,1,2022
Flora,Annonaceae,Trigynaea oblongifolia,EN,1,2022
Flora,Annonaceae,Unonopsis aurantiaca,EN,0,2022
Flora,Annonaceae,Unonopsis bauxitae,CR,0,2022
Flora,Annonaceae,Unonopsis riedeliana,EN,1,2022
Flora,Annonaceae,Unonopsis sanctae-teresae,CR,0,2022
Flora,Annonaceae,Xylopia atlantica,EN,0,2022
Flora,Annonaceae,Xylopia brasiliensis,VU,0,2022
Flora,Annonaceae,Xylopia decorticans,EN,0,2022
Flora,Annonaceae,Xylopia involucrata,VU,0,2022
Flora,Annonaceae,Xylopia trichostemon,VU,0,2022
Flora,Apiaceae,Eryngium corallinum,CR,1,2022
Flora,Apiaceae,Eryngium divaricatum,EN,1,2022
Flora,Apiaceae,Eryngium dorae,CR,1,2022
Flora,Apiaceae,Eryngium falcifolium,EN,1,2022
Flora,Apiaceae,Eryngium fluminense,VU,0,2022
Flora,Apiaceae,Eryngium koehneanum,VU,1,2022
Flora,Apiaceae,Eryngium ombrophilum,EN,1,2022
Flora,Apiaceae,Eryngium ramboanum,CR,1,2022
Flora,Apiaceae,Eryngium scirpinum,EN,1,2022
Flora,Apiaceae,Eryngium smithii,EN,1,2022
Flora,Apiaceae,Eryngium urbanianum,EN,1,2022
Flora,Apiaceae,Eryngium zosterifolium,VU,1,2022
Flora,Apiaceae,Klotzschia rhizophylla,EN,1,2022
Flora,Apiaceae,Lilaeopsis brasiliensis,VU,1,2022
Flora,Apocynaceae,Aspidosperma auriculatum,EN,0,2022
Flora,Apocynaceae,Aspidosperma castroanum,EN,0,2022
Flora,Apocynaceae,Aspidosperma confertiflorum,EN,0,2022
Flora,Apocynaceae,Aspidosperma formosanum,EN,0,2022
Flora,Apocynaceae,Aspidosperma huberianum,EN,0,2022
Flora,Apocynaceae,Aspidosperma nigricans,EN,0,2022
Flora,Apocynaceae,Aspidosperma obscurinervium,EN,0,2022
Flora,Apocynaceae,Aspidosperma occidentale,EN,0,2022
Flora,Apocynaceae,Aspidosperma oliganthum,EN,0,2022
Flora,Apocynaceae,Aspidosperma parvifolium,EN,0,2022
Flora,Apocynaceae,Aspidosperma rizzoanum,EN,0,2022
Flora,Apocynaceae,Aspidosperma salgadense,EN,0,2022
Flora,Apocynaceae,Aspidosperma thomasii,EN,0,2022
Flora,Apocynaceae,Ditassa auriflora,CR,1,2022
Flora,Apocynaceae,Ditassa cipoensis,EN,1,2022
Flora,Apocynaceae,Ditassa cordeiroana,EN,1,2022
Flora,Apocynaceae,Ditassa itambensis,EN,1,2022
Flora,Apocynaceae,Ditassa laevis,EN,1,2022
Flora,Apocynaceae,Ditassa leonii,VU,1,2022
Flora,Apocynaceae,Ditassa longisepala,EN,1,2022
Flora,Apocynaceae,Ditassa maricaensis,EN,1,2022
Flora,Apocynaceae,Ditassa melantha,EN,1,2022
Flora,Apocynaceae,Ditassa oberdanii,EN,1,2022
Flora,Apocynaceae,Gonolobus dorothyanus,EN,1,2022
Flora,Apocynaceae,Gyrostelma bornmuelleri,EN,1,2022
Flora,Apocynaceae,Gyrostelma oxypetaloides,EN,1,2022
Flora,Apocynaceae,Hemipogon abietoides,CR,1,2022
Flora,Apocynaceae,Hemipogon hatschbachii,CR,1,2022
Flora,Apocynaceae,Jobinia hatschbachii,EN,1,2022
Flora,Apocynaceae,Lacmellea bahiensis,EN,0,2022
Flora,Apocynaceae,Lacmellea pauciflora,EN,0,2022
Flora,Apocynaceae,Macroditassa marianae,CR,1,2022
Flora,Apocynaceae,Malouetia amazonica,EN,0,2022
Flora,Apocynaceae,Malouetia gracillima,EN,0,2022
Flora,Apocynaceae,Malouetia lata,EN,0,2022
Flora,Apocynaceae,Mandevilla crassinoda,EN,0,2022
Flora,Apocynaceae,Marsdenia otoniensis,CR,1,2022
Flora,Apocynaceae,Marsdenia queirozii,EN,1,2022
Flora,Apocynaceae,Matelea bahiensis,EN,1,2022
Flora,Apocynaceae,Matelea glaziovii,VU,1,2022
Flora,Apocynaceae,Matelea hatschbachii,EN,1,2022
Flora,Apocynaceae,Matelea marcoassisii,VU,1,2022
Flora,Apocynaceae,Metastelma giuliettianum,EN,1,2022
Flora,Apocynaceae,Metastelma harleyi,EN,1,2022
Flora,Apocynaceae,Minaria bifurcata,CR,1,2022
Flora,Apocynaceae,Minaria diamantinensis,CR,1,2022
Flora,Apocynaceae,Minaria grazielae,EN,1,2022
Flora,Apocynaceae,Minaria harleyi,EN,1,2022
Flora,Apocynaceae,Minaria hemipogonoides,CR,1,2022
Flora,Apocynaceae,Minaria magisteriana,EN,1,2022
Flora,Apocynaceae,Minaria monocoronata,CR,1,2022
Flora,Apocynaceae,Minaria polygaloides,EN,1,2022
Flora,Apocynaceae,Minaria refractifolia,VU,1,2022
Flora,Apocynaceae,Minaria semirii,EN,1,2022
Flora,Apocynaceae,Minaria volubilis,EN,1,2022
Flora,Apocynaceae,Monsanima morrenioides,CR,1,2022
Flora,Apocynaceae,Monsanima tinguaensis,VU,0,2022
Flora,Apocynaceae,Morilloa furlanii,EN,1,2022
Flora,Apocynaceae,Morilloa piranii,CR,1,2022
Flora,Apocynaceae,Mucoa duckei,EN,0,2022
Flora,Apocynaceae,Orthosia arenosa,EN,0,2022
Flora,Apocynaceae,Oxypetalum cordifolium subsp. mexiae,CR,1,2022
Flora,Apocynaceae,Oxypetalum costae,CR,0,2022
Flora,Apocynaceae,Oxypetalum dusenii,EN,1,2022
Flora,Apocynaceae,Oxypetalum ekblomii,EN,1,2022
Flora,Apocynaceae,Oxypetalum glaziovii,EN,1,2022
Flora,Apocynaceae,Oxypetalum leonii,EN,1,2022
Flora,Apocynaceae,Oxypetalum schottii,EN,0,2022
Flora,Apocynaceae,Parahancornia krukovii,EN,0,2022
Flora,Apocynaceae,Prestonia solanifolia,EN,1,2022
Flora,Apocynaceae,Rauvolfia capixabae,EN,0,2022
Flora,Apocynaceae,Spongiosperma longilobum,EN,0,2022
Flora,Apocynaceae,Tabernaemontana cumata,EN,1,2022
Flora,Aptandraceae,Cathedra paraensis,EN,0,2022
Flora,Aquifoliaceae,Ilex auricula,EN,1,2022
Flora,Aquifoliaceae,Ilex diuretica,VU,0,2022
Flora,Aquifoliaceae,Ilex euryaeformis,EN,0,2022
Flora,Aquifoliaceae,Ilex loranthoides,VU,1,2022
Flora,Aquifoliaceae,Ilex prostrata,CR,1,2022
Flora,Aquifoliaceae,Ilex sapiiformis,CR (PEX),0,2022
Flora,Aquifoliaceae,Ilex schwackeana,VU,0,2022
Flora,Araceae,Anthurium augustinum,EN,0,2022
Flora,Araceae,Anthurium binotii,EN,0,2022
Flora,Araceae,Anthurium bragae,EN,0,2022
Flora,Araceae,Anthurium cronembergerae,EN,0,2022
Flora,Araceae,Anthurium jureianum,VU,1,2022
Flora,Araceae,Anthurium langsdorffii,EN,1,2022
Flora,Araceae,Anthurium laucheanum,EN,0,2022
Flora,Araceae,Anthurium lhotzkyanum,VU,0,2022
Flora,Araceae,Anthurium lucidum,CR,1,2022
Flora,Araceae,Anthurium luschnathianum,EN,1,2022
Flora,Araceae,Anthurium radicans,VU,1,2022
Flora,Araceae,Anthurium sakuraguianum,CR,0,2022
Flora,Araceae,Anthurium simonii,EN,0,2022
Flora,Araceae,Anthurium xanthophylloides,VU,1,2022
Flora,Araceae,Heteropsis flexuosa,VU,1,2022
Flora,Araceae,Philodendron alternans,EN,0,2022
Flora,Araceae,Philodendron fragile,EN,1,2022
Flora,Araceae,Philodendron luisae,CR,0,2022
Flora,Araceae,Philodendron nadruzianum,EN,0,2022
Flora,Araceae,Philodendron spiritus-sancti,EN,1,2022
Flora,Araliaceae,Aralia bahiana,EN,0,2022
Flora,Araliaceae,Dendropanax amorimii,EN,0,2022
Flora,Araliaceae,Dendropanax denticulatus,EN,0,2022
Flora,Araliaceae,Dendropanax geniculatus,CR,0,2022
Flora,Araliaceae,Dendropanax heterophyllus,CR,0,2022
Flora,Araliaceae,Dendropanax langsdorfii,VU,0,2022
Flora,Araliaceae,Dendropanax nebulosus,EN,0,2022
Flora,Araliaceae,Dendropanax trilobus,CR,0,2022
Flora,Araliaceae,Didymopanax acuminatus,EN,1,2022
Flora,Araliaceae,Didymopanax auratus,EN,1,2022
Flora,Araliaceae,Didymopanax capixabus,CR,0,2022
Flora,Araliaceae,Didymopanax gardneri,EN,1,2022
Flora,Araliaceae,Didymopanax glaziovii,EN,1,2022
Flora,Araliaceae,Didymopanax grandigemmus,CR,0,2022
Flora,Araliaceae,Didymopanax kollmannii,EN,0,2022
Flora,Araliaceae,Didymopanax plurifolius,VU,0,2022
Flora,Araliaceae,Didymopanax racemiferus,CR,0,2022
Flora,Araliaceae,Didymopanax ruschianus,CR,0,2022
Flora,Araliaceae,Didymopanax villosissimus,EN,0,2022
Flora,Araliaceae,Hydrocotyle bradei,CR,0,2022
Flora,Araliaceae,Hydrocotyle langsdorffii,EN,1,2022
Flora,Araliaceae,Hydrocotyle ulei,EN,0,2022
Flora,Araliaceae,Sciodaphyllum sprucei,EN,1,2022
Flora,Araucariaceae,Araucaria angustifolia,EN,1,2022
Flora,Arecaceae,Acrocomia emensis,VU,1,2022
Flora,Arecaceae,Allagoptera brevicalyx,VU,1,2022
Flora,Arecaceae,Attalea barreirensis,VU,1,2022
Flora,Arecaceae,Bactris timbuiensis,EN,1,2022
Flora,Arecaceae,Butia capitata,VU,1,2022
Flora,Arecaceae,Butia eriospatha,VU,1,2022
Flora,Arecaceae,Butia exilata,CR,0,2022
Flora,Arecaceae,Butia leptospatha,CR,1,2022
Flora,Arecaceae,Butia microspadix,VU,1,2022
Flora,Arecaceae,Butia purpurascens,EN,1,2022
Flora,Arecaceae,Butia yatay,VU,1,2022
Flora,Arecaceae,Euterpe edulis,VU,1,2022
Flora,Arecaceae,Syagrus glaucescens,VU,1,2022
Flora,Arecaceae,Syagrus macrocarpa,EN,1,2022
Flora,Arecaceae,Syagrus mendanhensis,CR,1,2022
Flora,Arecaceae,Syagrus picrophylla,VU,1,2022
Flora,Arecaceae,Syagrus ruschiana,VU,1,2022
Flora,Arecaceae,Syagrus weddelliana,EN,0,2022
Flora,Arecaceae,Trithrinax acanthocoma,VU,0,2022
Flora,Aristolochiaceae,Aristolochia hypoglauca,EN,1,2022
Flora,Aristolochiaceae,Aristolochia odora,VU,1,2022
Flora,Aristolochiaceae,Aristolochia raja,EN,0,2022
Flora,Arnelliaceae,Gongylanthus liebmannianus,EN,1,2022
Flora,Arnelliaceae,Southbya organensis,CR,1,2022
Flora,Aspleniaceae,Asplenium beckeri,CR,1,2022
Flora,Aspleniaceae,Asplenium bradeanum,EN,1,2022
Flora,Aspleniaceae,Asplenium cariocanum,EN,0,2022
Flora,Aspleniaceae,Asplenium castaneum,EN,1,2022
Flora,Aspleniaceae,Asplenium schwackei,CR,1,2022
Flora,Aspleniaceae,Asplenium trindadense,CR,1,2022
Flora,Asteraceae,Achyrocline eriodes,VU,1,2022
Flora,Asteraceae,Acmella pusilla,EN,1,2022
Flora,Asteraceae,Acritopappus buiquensis,CR,0,2022
Flora,Asteraceae,Acritopappus catolesensis,EN,1,2022
Flora,Asteraceae,Acritopappus connatifolius,EN,1,2022
Flora,Asteraceae,Acritopappus harleyi,CR,0,2022
Flora,Asteraceae,Acritopappus irwinii,VU,1,2022
Flora,Asteraceae,Acritopappus pereirae,CR,0,2022
Flora,Asteraceae,Acritopappus pintoi,EN,1,2022
Flora,Asteraceae,Acritopappus prunifolius,VU,0,2022
Flora,Asteraceae,Acritopappus subtomentosus,CR,0,2022
Flora,Asteraceae,Acritopappus teixeirae,VU,0,2022
Flora,Asteraceae,Agrianthus almasensis,EN,1,2022
Flora,Asteraceae,Agrianthus giuliettiae,EN,1,2022
Flora,Asteraceae,Aldama corumbensis,EN,1,2022
Flora,Asteraceae,Aldama filifolia,EN,1,2022
Flora,Asteraceae,Aldama goyazii,VU,1,2022
Flora,Asteraceae,Aldama linearifolia,CR,1,2022
Flora,Asteraceae,Aldama paranensis,CR,1,2022
Flora,Asteraceae,Aldama vernonioides,EN,1,2022
Flora,Asteraceae,Anteremanthus hatschbachii,EN,1,2022
Flora,Asteraceae,Anteremanthus piranii,EN,0,2022
Flora,Asteraceae,Aspilia almasensis,VU,1,2022
Flora,Asteraceae,Aspilia belo-horizontinae,CR,1,2022
Flora,Asteraceae,Aspilia caudata,EN,1,2022
Flora,Asteraceae,Aspilia cordifolia,EN,1,2022
Flora,Asteraceae,Aspilia cylindrocephala,VU,1,2022
Flora,Asteraceae,Aspilia diamantinae,EN,1,2022
Flora,Asteraceae,Aspilia diffusiflora,VU,1,2022
Flora,Asteraceae,Aspilia diniz-cruzeanae,CR,1,2022
Flora,Asteraceae,Aspilia eglerii,CR,1,2022
Flora,Asteraceae,Aspilia espinhacensis,EN,1,2022
Flora,Asteraceae,Aspilia grazielae,EN,1,2022
Flora,Asteraceae,Aspilia jugata,CR,1,2022
Flora,Asteraceae,Aspilia ovatifolia,CR,1,2022
Flora,Asteraceae,Aspilia pereirae,EN,1,2022
Flora,Asteraceae,Aspilia prostrata,EN,1,2022
Flora,Asteraceae,Aspilia reticulata,VU,1,2022
Flora,Asteraceae,Aspilia silphioides,EN,1,2022
Flora,Asteraceae,Austrocritonia rosea,EN,0,2022
Flora,Asteraceae,Austrocritonia taunayana,EN,0,2022
Flora,Asteraceae,Austroeupatorium rosmarinaceum,VU,1,2022
Flora,Asteraceae,Baccharis aracatubensis,EN,1,2022
Flora,Asteraceae,Baccharis bifrons,EN,0,2022
Flora,Asteraceae,Baccharis ciliata,CR,0,2022
Flora,Asteraceae,Baccharis concinna,VU,1,2022
Flora,Asteraceae,Baccharis elliptica,EN,1,2022
Flora,Asteraceae,Baccharis friburgensis,EN,0,2022
Flora,Asteraceae,Baccharis hypericifolia,EN,1,2022
Flora,Asteraceae,Baccharis lychnophora,VU,1,2022
Flora,Asteraceae,Baccharis penningtonii,VU,1,2022
Flora,Asteraceae,Baccharis polyphylla,VU,1,2022
Flora,Asteraceae,Baccharis pseudoalpestris,VU,1,2022
Flora,Asteraceae,Baccharis pseudovaccinioides,CR,0,2022
Flora,Asteraceae,Caatinganthus rubropappus,EN,1,2022
Flora,Asteraceae,Calea abbreviata,CR,1,2022
Flora,Asteraceae,Calea acaulis,VU,1,2022
Flora,Asteraceae,Calea brittoniana,CR,1,2022
Flora,Asteraceae,Calea gentianoides,VU,1,2022
Flora,Asteraceae,Calea heteropappa,EN,1,2022
Flora,Asteraceae,Calea kristiniae,EN,1,2022
Flora,Asteraceae,Calea wedelioides,EN,0,2022
Flora,Asteraceae,Campuloclinium parvulum,VU,1,2022
Flora,Asteraceae,Catolesia mentiens,CR,1,2022
Flora,Asteraceae,Chaptalia chapadensis,CR,1,2022
Flora,Asteraceae,Chaptalia cordifolia,VU,1,2022
Flora,Asteraceae,Chaptalia hermogenis,CR,1,2022
Flora,Asteraceae,Chionolaena lychnophorioides,VU,1,2022
Flora,Asteraceae,Chresta souzae,EN,1,2022
Flora,Asteraceae,Chromolaena arrayana,EN,1,2022
Flora,Asteraceae,Chromolaena costatipes,EN,1,2022
Flora,Asteraceae,Chromolaena rhinanthacea,EN,1,2022
Flora,Asteraceae,Chronopappus bifrons,EN,1,2022
Flora,Asteraceae,Chrysolaena nicolackii,VU,1,2022
Flora,Asteraceae,Cololobus longiangustatus,EN,1,2022
Flora,Asteraceae,Cololobus rupestris,EN,1,2022
Flora,Asteraceae,Dasyphyllum cryptocephalum,EN,0,2022
Flora,Asteraceae,Dasyphyllum leptacanthum,EN,0,2022
Flora,Asteraceae,Dendrophorbium catharinense,VU,1,2022
Flora,Asteraceae,Dendrophorbium paranense,EN,1,2022
Flora,Asteraceae,Dimerostemma annuum,EN,1,2022
Flora,Asteraceae,Dimerostemma episcopale,EN,1,2022
Flora,Asteraceae,Dimerostemma grazielae,VU,1,2022
Flora,Asteraceae,Dimerostemma myrtifolium,EN,1,2022
Flora,Asteraceae,Disynaphia ericoides,EN,1,2022
Flora,Asteraceae,Disynaphia praeficta,EN,1,2022
Flora,Asteraceae,Disynaphia variolata,EN,1,2022
Flora,Asteraceae,Echinocoryne echinocephala,EN,1,2022
Flora,Asteraceae,Eremanthus arboreus,CR,0,2022
Flora,Asteraceae,Eremanthus argenteus,EN,1,2022
Flora,Asteraceae,Eremanthus auriculatus,VU,0,2022
Flora,Asteraceae,Eremanthus brevifolius,CR,0,2022
Flora,Asteraceae,Eremanthus ovatifolius,CR,0,2022
Flora,Asteraceae,Eremanthus praetermissus,VU,0,2022
Flora,Asteraceae,Eremanthus reticulatus,EN,1,2022
Flora,Asteraceae,Eremanthus syncephalus,EN,1,2022
Flora,Asteraceae,Eremanthus veadeiroensis,EN,0,2022
Flora,Asteraceae,Fulcaldea stuessyi,CR,0,2022
Flora,Asteraceae,Graphistylis cuneifolia,CR,0,2022
Flora,Asteraceae,Heterocoma albida,CR,1,2022
Flora,Asteraceae,Heterocoma ekmaniana,EN,0,2022
Flora,Asteraceae,Heterocoma erecta,EN,0,2022
Flora,Asteraceae,Heterocoma lanuginosa,EN,0,2022
Flora,Asteraceae,Heterocondylus lysimachioides,VU,1,2022
Flora,Asteraceae,Hoehnephytum almasense,EN,1,2022
Flora,Asteraceae,Holocheilus hieracioides,EN,1,2022
Flora,Asteraceae,Holocheilus monocephalus,EN,1,2022
Flora,Asteraceae,Hololepis hatschbachii,CR,0,2022
Flora,Asteraceae,Hysterionica pinnatiloba,EN,1,2022
Flora,Asteraceae,Hysterionica pinnatisecta,CR,1,2022
Flora,Asteraceae,Ianthopappus corymbosus,CR,1,2022
Flora,Asteraceae,Ichthyothere elliptica,EN,1,2022
Flora,Asteraceae,Lepidaploa almasensis,CR,1,2022
Flora,Asteraceae,Lepidaploa araujoa,CR,0,2022
Flora,Asteraceae,Lepidaploa gnaphalioides,EN,1,2022
Flora,Asteraceae,Lepidaploa obtusifolia,EN,0,2022
Flora,Asteraceae,Lepidaploa persicifolia,VU,0,2022
Flora,Asteraceae,Lepidaploa pseudaurea,EN,1,2022
Flora,Asteraceae,Lepidaploa spixiana,EN,1,2022
Flora,Asteraceae,Leptostelma catharinense,EN,1,2022
Flora,Asteraceae,Lessingianthus adenophyllus,EN,1,2022
Flora,Asteraceae,Lessingianthus asteriflorus,EN,1,2022
Flora,Asteraceae,Lessingianthus constrictus,CR,1,2022
Flora,Asteraceae,Lessingianthus eitenii,EN,1,2022
Flora,Asteraceae,Lessingianthus exiguus,VU,1,2022
Flora,Asteraceae,Lessingianthus glaziovianus,EN,0,2022
Flora,Asteraceae,Lessingianthus irwinii,VU,1,2022
Flora,Asteraceae,Lessingianthus pumillus,VU,1,2022
Flora,Asteraceae,Lessingianthus reitzianus,VU,1,2022
Flora,Asteraceae,Lessingianthus rosmarinifolius,EN,1,2022
Flora,Asteraceae,Lessingianthus souzae,EN,1,2022
Flora,Asteraceae,Lessingianthus stoechas,VU,1,2022
Flora,Asteraceae,Lessingianthus subcarduoides,EN,1,2022
Flora,Asteraceae,Lessingianthus venosissimus,EN,1,2022
Flora,Asteraceae,Lessingianthus westermanii,EN,1,2022
Flora,Asteraceae,Lessingianthus zuccarinianus,VU,1,2022
Flora,Asteraceae,Lomatozona artemisiifolia,EN,1,2022
Flora,Asteraceae,Lulia nervosa,EN,1,2022
Flora,Asteraceae,Lychnocephalus humillimus,CR,1,2022
Flora,Asteraceae,Lychnocephalus mellobarretoi,EN,1,2022
Flora,Asteraceae,Lychnocephalus sellovii,EN,1,2022
Flora,Asteraceae,Lychnocephalus tomentosus,VU,1,2022
Flora,Asteraceae,Lychnophora albertinioides,CR,1,2022
Flora,Asteraceae,Lychnophora brunioides,CR,1,2022
Flora,Asteraceae,Lychnophora candelabrum,VU,1,2022
Flora,Asteraceae,Lychnophora crispa,EN,1,2022
Flora,Asteraceae,Lychnophora damazioi,EN,1,2022
Flora,Asteraceae,Lychnophora diamantinana,EN,1,2022
Flora,Asteraceae,Lychnophora gardneri,VU,1,2022
Flora,Asteraceae,Lychnophora hatschbachii,EN,1,2022
